TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%;Comment
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#7;77607429;70000000;0;0;12;10000000;87607429;88.585;2.274;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#8;78900772;70000000;0;0;10;14000000;92900772;84.93;2.295;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#9;71925025;70000000;1;0;12;22000000;93925025;76.577;2.18;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#0;397852323;370000000;1;0;26;64000000;461852323;86.143;7.53;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#1;363498205;350000000;3;2000000;24;61000000;426498205;85.229;6.966;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#10;334458158;320000000;2;0;23;101000000;435458158;76.806;6.489;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#11;323245073;310000000;1;4000000;25;84000000;411245073;78.602;6.305;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#12;327186008;320000000;3;0;23;85000000;412186008;79.378;6.37;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#13;358568153;340000000;2;0;24;108000000;466568153;76.852;6.885;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#14;265686162;260000000;3;0;23;66000000;331686162;80.102;5.361;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#15;354898016;340000000;1;0;24;79000000;433898016;81.793;6.825;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#2;356305351;340000000;3;3000000;24;66000000;425305351;83.776;6.848;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#3;284008972;280000000;2;0;27;69000000;353008972;80.454;5.661;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#4;335808501;330000000;2;0;25;93000000;428808501;78.312;6.511;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#5;319813759;300000000;2;4000000;26;62000000;385813759;82.893;6.249;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#6;322061307;320000000;2;0;24;76000000;398061307;80.907;6.286;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#7;282535710;270000000;2;0;22;79000000;361535710;78.149;5.637;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#8;325376698;320000000;2;5000000;21;88000000;418376698;77.771;6.34;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#9;308807003;300000000;2;0;25;69000000;377807003;81.737;6.068;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#0;1868724004;1690000000;4;2000000;18650;2851000000;4721724004;39.577;31.67;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#1;1853837308;1740000000;1;0;19403;2904000000;4757837308;38.964;31.426;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#10;1673515880;1540000000;1;0;17424;3126000000;4799515880;34.868;28.466;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#11;1590372020;1470000000;3;2000000;17417;3196000000;4788372020;33.213;27.102;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#12;1555444005;1420000000;2;0;17296;3248000000;4803444005;32.382;26.528;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#13;1427975372;1320000000;2;0;17311;3394000000;4821975372;29.614;24.436;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#14;1339697234;1220000000;1;0;17239;3504000000;4843697234;27.659;22.987;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#15;1244074704;1170000000;2;0;17099;3603000000;4847074704;25.667;21.418;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#2;1863218925;1720000000;1;0;18622;2900000000;4763218925;39.117;31.58;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#3;1839740004;1720000000;4;0;18114;2907000000;4746740004;38.758;31.194;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#4;1823528529;1740000000;4;4000000;17904;2951000000;4778528529;38.161;30.928;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#5;1815888719;1670000000;2;1000000;17654;2951000000;4767888719;38.086;30.803;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#6;1802702228;1670000000;4;1000000;17548;2945000000;4748702228;37.962;30.586;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#7;1763527809;1630000000;3;0;17597;3019000000;4782527809;36.874;29.944;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#8;1747668216;1590000000;2;0;17498;3018000000;4765668216;36.672;29.683;
1700514110740;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#9;1712974727;1570000000;1;0;17479;3073000000;4785974727;35.792;29.114;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#ALL;504058;0;0;0;4;0;504058;100.0;1.008;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#Account;339552;0;0;0;4;0;339552;100.0;1.006;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.MergeUpdateBlackBox$MergeUpdateProducer#FINWIRE;39386052;0;0;0;802;93000000;132386052;29.751;1.646;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;352210832;0;0;0;6640;139000000;491210832;71.703;6.781;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;254414639;0;0;0;6640;139000000;393414639;64.668;5.176;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;56700824;0;0;0;166;0;56700824;100.0;1.931;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;166538220;160000000;1;0;1087;212000000;378538220;43.995;3.733;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;49477250;40000000;0;0;1232;335000000;384477250;12.869;1.812;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#10;9344135;0;0;0;1205;374000000;383344135;2.438;1.153;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#11;11271471;0;1;0;1198;372000000;383271471;2.941;1.185;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#12;11217501;0;1;0;1195;372000000;383217501;2.927;1.184;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#13;10750581;10000000;0;0;1149;372000000;382750581;2.809;1.176;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#14;9583740;0;0;0;1133;374000000;383583740;2.498;1.157;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#15;14524153;10000000;0;0;1105;369000000;383524153;3.787;1.238;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;20347071;10000000;1;0;1268;365000000;385347071;5.28;1.334;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;11692871;0;1;0;1280;374000000;385692871;3.032;1.192;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;12437734;0;0;0;1241;373000000;385437734;3.227;1.204;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;14469759;10000000;0;0;1240;370000000;384469759;3.764;1.237;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;18968194;10000000;1;0;1216;366000000;384968194;4.927;1.311;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#7;10052856;0;0;0;1230;375000000;385052856;2.611;1.165;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#8;9264323;0;1;0;1228;375000000;384264323;2.411;1.152;
1700514110740;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#9;11291203;0;1;0;1206;373000000;384291203;2.938;1.185;
1718399517825;1;1;tpc-di;3000.0;16;ALL#SCHEDULERS;281026713749;137710000000;0;0;2364487;5664707000000;5945733713749;4.727;2728.091;
1718399517825;1;1;tpc-di;3000.0;16;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;8676218550;2180000000;0;0;309154;48271000000;56947218550;15.236;85.194;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#0;3443451934;3130000000;2;0;21266;5929000000;9372451934;36.74;34.415;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#1;3399842046;3140000000;4;0;22643;6161000000;9560842046;35.56;33.992;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#10;2798375309;2590000000;7;1000000;20569;6765000000;9564375309;29.258;28.156;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#11;2774399835;2570000000;7;1000000;20427;6878000000;9653399835;28.74;27.923;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#12;2453286958;2220000000;6;1000000;20405;7133000000;9587286958;25.589;24.807;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#13;2293338801;2110000000;5;1000000;20239;7376000000;9670338801;23.715;23.255;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#14;2158905536;1980000000;7;1000000;20042;7503000000;9662905536;22.342;21.95;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#15;2117813787;2010000000;2;0;19777;7533000000;9650813787;21.944;21.551;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#2;3255798044;2990000000;3;0;21934;6155000000;9410798044;34.596;32.594;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#3;3161589085;2910000000;5;0;21295;6306000000;9467589085;33.394;31.68;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#4;3274902878;3070000000;6;1000000;20975;6268000000;9543902878;34.314;32.78;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#5;3096973300;2850000000;6;4000000;20739;6265000000;9365973300;33.066;31.053;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#6;3068678528;2840000000;6;1000000;20677;6391000000;9460678528;32.436;30.779;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#7;3012028642;2800000000;5;5000000;20678;6408000000;9425028642;31.958;30.229;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#8;3037605024;2790000000;8;2000000;20551;6450000000;9489605024;32.01;30.477;
1718399517825;1;1;tpc-di;3000.0;16;ALL#worker#9;3004235476;2790000000;4;2000000;20562;6578000000;9584235476;31.346;30.153;
1718399517825;1;1;tpc-di;3000.0;16;All#PausedThread;1002933433;560000000;2;0;9533;9018000000;10020933433;10.008;10.732;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.CDCUpdateProducer#ALL;406808106;0;1;0;4088;556000000;962808106;42.252;4.948;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.CDCUpdateProducer#BatchDate;1851638;0;0;0;5;0;1851638;100.0;1.018;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.CDCUpdateProducer#Customer;413287;0;0;0;2;0;413287;100.0;1.004;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.CDCUpdateProducer#DailyMarket;173127653;0;0;0;2705;428000000;601127653;28.8;2.68;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.CDCUpdateProducer#WatchHistory;106203412;0;0;0;1376;128000000;234203412;45.347;2.031;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DbDumpUpdateScheduler#Prospect;1489466;0;0;0;6;120000000;121489466;1.226;1.014;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Date;250327;0;0;0;0;0;250327;100.0;1.002;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#HR;215444;0;0;0;0;0;215444;100.0;1.002;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Industry;71751;0;0;0;0;0;71751;99.999;1.001;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#StatusType;1456310;0;0;0;0;0;1456310;100.0;1.014;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TaxRate;224519;0;0;0;0;0;224519;100.0;1.002;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Time;236372;0;0;0;0;0;236372;100.0;1.002;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TradeType;117762;0;0;0;0;0;117762;99.999;1.001;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Account;601728;0;0;0;3;2000000;2601728;23.128;1.006;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#BatchDate;1531947;0;0;0;8;4000000;5531947;27.693;1.015;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Customer;780963;0;0;0;3;1000000;1780963;43.851;1.008;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#DailyMarket;33375494914;13740000000;0;0;291062;643189000000;676564494914;4.933;324.877;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#FINWIRE;2985414791;1130000000;0;0;22239;75122000000;78107414791;3.822;29.971;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#TradeSource;234352528579;116210000000;0;0;1950328;4750377000000;4984729528579;4.701;2275.163;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.scheduler.UpdateScheduler#WatchHistory;9957910846;6490000000;0;0;100615;195890000000;205847910846;4.838;97.632;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#0;73793581;70000000;0;0;10;47000000;120793581;61.091;1.716;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#1;100493929;100000000;0;0;13;51000000;151493929;66.335;1.975;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#10;92321543;90000000;0;0;11;49000000;141321543;65.327;1.896;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#11;114398062;110000000;1;0;12;34000000;148398062;77.089;2.11;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#12;100728965;100000000;0;0;11;32000000;132728965;75.891;1.977;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#13;90951046;90000000;0;0;10;34000000;124951046;72.789;1.883;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#14;85328135;80000000;0;0;9;28000000;113328135;75.293;1.828;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#15;100261309;100000000;0;0;12;42000000;142261309;70.477;1.973;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#2;86158405;80000000;0;0;10;44000000;130158405;66.195;1.836;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#3;94172002;90000000;0;0;11;50000000;144172002;65.319;1.914;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#4;98717568;90000000;0;0;10;35000000;133717568;73.825;1.958;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#5;97261970;90000000;0;0;12;35000000;132261970;73.537;1.944;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#6;98226340;90000000;0;0;11;49000000;147226340;66.718;1.953;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#7;59195450;50000000;0;0;12;66000000;125195450;47.282;1.574;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#8;106330482;100000000;0;0;14;51000000;157330482;67.584;2.032;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#9;111443617;110000000;0;0;10;20000000;131443617;84.784;2.081;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#0;427843382;420000000;1;0;23;152000000;579843382;73.786;5.152;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#1;494224956;480000000;1;0;22;131000000;625224956;79.048;5.796;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#10;396608648;380000000;3;0;23;161000000;557608648;71.127;4.849;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#11;504068247;490000000;2;0;20;140000000;644068247;78.263;5.891;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#12;404177252;380000000;3;0;21;177000000;581177252;69.545;4.922;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#13;444522534;430000000;1;0;21;177000000;621522534;71.522;5.314;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#14;425475382;410000000;4;0;21;178000000;603475382;70.504;5.129;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#15;412448222;400000000;0;0;19;141000000;553448222;74.523;5.002;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#2;416733304;400000000;1;0;19;103000000;519733304;80.182;5.044;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#3;397943281;390000000;1;0;20;106000000;503943281;78.966;4.862;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#4;487825524;480000000;2;0;21;127000000;614825524;79.344;5.734;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#5;351748924;340000000;2;4000000;19;143000000;498748924;70.526;4.413;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#6;400848393;390000000;3;0;19;135000000;535848393;74.806;4.89;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#7;381929286;370000000;4;4000000;21;177000000;562929286;67.847;4.706;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#8;388299136;380000000;3;0;20;157000000;545299136;71.208;4.768;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.RowWorker#worker#9;449050943;440000000;2;0;21;161000000;610050943;73.609;5.358;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#0;2725970814;2440000000;0;0;20129;5404000000;8129970814;33.53;27.453;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#1;2711378620;2470000000;2;0;21377;5525000000;8236378620;32.92;27.311;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#10;2294479624;2110000000;3;1000000;19260;6025000000;8320479624;27.576;23.266;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#11;2141651595;1970000000;2;1000000;19125;6174000000;8316651595;25.751;21.783;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#12;1933598835;1740000000;2;1000000;19111;6395000000;8329598835;23.214;19.764;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#13;1743015007;1580000000;2;1000000;18957;6636000000;8380015007;20.8;17.914;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#14;1632656275;1490000000;1;1000000;18769;6769000000;8402656275;19.43;16.843;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#15;1588045079;1500000000;1;0;18510;6824000000;8412045079;18.878;16.41;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#2;2716803584;2480000000;1;0;20625;5499000000;8215803584;33.068;27.364;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#3;2650184414;2430000000;2;0;19968;5622000000;8272184414;32.037;26.717;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#4;2672748823;2500000000;2;1000000;19647;5576000000;8249748823;32.398;26.936;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#5;2631699024;2420000000;3;0;19408;5558000000;8189699024;32.134;26.538;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#6;2554000991;2360000000;2;1000000;19360;5678000000;8233000991;31.022;25.784;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#7;2554501882;2380000000;1;1000000;19352;5636000000;8191501882;31.185;25.789;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#8;2529111131;2310000000;2;2000000;19230;5711000000;8242111131;30.685;25.543;
1718399517825;1;1;tpc-di;3000.0;16;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#9;2430145297;2240000000;1;2000000;19248;5866000000;8298145297;29.285;24.582;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#ALL;746386;0;0;0;1;0;746386;100.0;1.007;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#Account;524816;0;0;0;1;0;524816;100.0;1.005;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.MergeUpdateBlackBox$MergeUpdateProducer#FINWIRE;58602194;0;0;0;871;169000000;227602194;25.748;1.569;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;564520497;0;0;0;8087;1219000000;1783520497;31.652;6.478;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;398358501;0;0;0;8087;1219000000;1617358501;24.63;4.866;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;86169399;0;0;0;223;2000000;88169399;97.732;1.836;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;214541353;200000000;0;0;1104;326000000;540541353;39.69;3.082;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;92477238;90000000;0;0;1231;454000000;546477238;16.922;1.897;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#10;13926066;10000000;0;0;1275;530000000;543926066;2.56;1.135;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#11;12989597;0;0;0;1270;530000000;542989597;2.392;1.126;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#12;13582453;0;1;0;1262;529000000;542582453;2.503;1.132;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#13;13924156;10000000;1;0;1251;529000000;542924156;2.565;1.135;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#14;14492588;0;1;0;1243;528000000;542492588;2.671;1.141;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#15;15995293;10000000;0;0;1236;526000000;541995293;2.951;1.155;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;35073237;30000000;0;0;1280;509000000;544073237;6.446;1.34;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;18100725;0;0;0;1296;528000000;546100725;3.315;1.176;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;14509646;0;0;0;1297;530000000;544509646;2.665;1.141;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;15401321;0;1;0;1300;529000000;544401321;2.829;1.149;
1718399517825;1;1;tpc-di;3000.0;16;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;14431825;0;0;0;1287;529000000;543431825;2.656;1.14;
